Run,Event,E1,px1 ,py1,pz1,pt1,eta1,phi1,Q1,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
147115,184446549,8.0008,6.98277,3.10597,2.36784,7.64239,0.305075,0.418525,1,12.8777,9.00969,7.64352,5.12228,11.8152,0.420988,0.703545,-1,2.91554
147115,184617677,71.0959,13.9964,13.5862,68.3677,19.506,1.96708,0.770528,-1,11.4724,3.17906,1.46174,10.9258,3.49902,1.8565,0.430974,1,2.93751
147115,184218022,11.5893,1.06568,2.38392,11.2913,2.61127,2.17046,1.15042,-1,34.0077,5.59531,16.9455,28.9494,17.8454,1.26071,1.25187,-1,6.46385
147115,184991174,57.9653,-21.2519,-3.138,53.8376,21.4823,1.64951,-2.99499,-1,19.352,4.02451,-0.660748,-18.9174,4.07839,-2.23895,-0.162729,1,66.6883
147115,184819535,4.64492,1.10392,2.15827,-3.96214,2.42421,-1.26708,1.098,-1,16.6847,10.4685,6.8065,-11.0662,12.4867,-0.798604,0.576508,1,3.84878
147115,184326512,5.54973,2.74292,-0.613516,4.78534,2.8107,1.30211,-0.22005,1,15.0778,1.14538,-4.50432,14.3437,4.64767,1.84536,-1.32179,1,4.274
147115,184667504,31.9794,9.42168,-13.5104,-27.4113,16.4712,-1.28252,-0.961843,1,35.9459,-7.70558,14.0727,-32.1666,16.0442,-1.44581,2.07176,-1,32.5738
147115,183819578,28.2528,-9.22261,-14.6566,22.3237,17.3169,1.07181,-2.13244,1,7.06827,4.08848,2.15015,-5.34991,4.6194,-0.988897,0.484156,1,27.8693
147115,184447202,17.4623,1.23983,3.22668,-17.1168,3.45668,-2.30294,1.20395,-1,37.6698,-14.2447,-7.61959,-34.0301,16.1546,-1.49029,-2.65041,1,15.3339
147115,184369379,140.343,-26.189,14.7414,-137.088,30.0528,-2.22261,2.62891,-1,1.9803,-1.65219,1.01945,-0.390626,1.94139,-0.199876,2.58874,1,18.225
147115,184588059,31.6268,-4.63805,-16.4526,-26.6093,17.0939,-1.22579,-1.84557,1,12.0885,0.498868,3.25686,-11.6308,3.29485,-1.97393,1.4188,1,16.0456
147115,185883093,13.5652,-1.47448,10.2731,-8.7352,10.3784,-0.764879,1.71335,-1,50.4685,-6.13331,-8.74341,-49.3255,10.6801,-2.23473,-2.18251,1,25.866
147115,185396438,22.902,1.74067,13.913,18.108,14.0214,1.07323,1.44633,-1,10.2151,-1.77428,-4.93449,-8.76649,5.24379,-1.28643,-1.91597,-1,30.4773
147115,184995663,29.3368,1.9128,24.9072,15.3826,24.9805,0.582311,1.49415,-1,116.535,6.76728,-18.8366,-114.803,20.0153,-2.44738,-1.22589,1,106.216
147115,185638984,7.25681,-6.31808,-1.83603,3.06138,6.57945,0.449957,-2.85878,1,24.6112,-4.27501,9.58537,22.2611,10.4955,1.49648,1.99031,-1,14.2154
147115,185709816,2.73707,0.728716,1.31054,2.28977,1.49951,1.20965,1.06333,1,60.8452,11.9675,-4.40341,59.4939,12.7519,2.24463,-0.352572,-1,7.39736
147115,185136681,54.9663,-1.82903,11.2429,-53.7731,11.3907,-2.25616,1.73207,1,79.1557,1.1572,-14.1145,-77.8786,14.1618,-2.40591,-1.48899,1,25.4531
147115,185148089,34.7702,-13.2969,5.21123,-31.7018,14.2816,-1.53781,2.76808,1,1.56528,-0.352863,1.06541,-1.09109,1.12232,-0.861558,1.89062,-1,4.37983
147115,185671665,3.75373,1.73092,3.18541,-0.973426,3.62532,-0.265382,1.07304,-1,111.042,-14.3406,12.6586,109.382,19.1283,2.44438,2.41841,1,31.8684
147115,185171490,29.0179,8.61824,15.3463,-23.0706,17.6007,-1.08501,1.0591,-1,5.51873,-3.34507,-0.651506,4.34079,3.40792,1.06233,-2.94923,1,24.4587
147115,186050074,112.633,-26.0719,17.8831,-108.104,31.6156,-1.94332,2.54038,-1,176.842,31.5902,-22.2221,-172.572,38.6234,-2.2024,-0.613036,1,70.4745
147115,185409524,4.3758,-2.94769,1.09446,-3.04317,3.14432,-0.858442,2.78607,1,78.0079,9.87848,-11.1255,-76.5759,14.8782,-2.34084,-0.8447,1,17.2979
147115,236052261,2.57786,1.86909,0.864554,-1.55061,2.05936,-0.695513,0.433243,1,98.8872,-10.3619,19.8872,-96.311,22.4247,-2.16385,2.05113,1,14.6799
147115,235065655,25.0551,-3.23603,5.42242,-24.2463,6.31462,-2.05508,2.10885,1,20.4841,12.1204,-4.96037,-15.7508,13.0961,-1.01771,-0.388463,-1,19.8721
147115,235865695,19.9078,-3.89319,11.0828,16.0728,11.7467,1.11941,1.90861,-1,2.28901,-0.551514,2.15999,0.519475,2.22929,0.230964,1.82079,-1,4.71889
147115,235583456,39.1898,15.1648,9.61368,34.8345,17.9553,1.41651,0.565007,-1,2.97702,-2.05182,-0.317785,-2.13347,2.07629,-0.900714,-2.98793,1,21.2206
147115,235850088,22.0737,14.6816,-12.9086,-10.2503,19.5495,-0.502862,-0.721226,-1,9.84867,-2.07819,2.02366,9.41181,2.9007,1.8931,2.36949,-1,27.2215
147115,234921009,56.868,0.746727,-19.0999,-53.5594,19.1145,-1.75391,-1.53172,-1,44.8802,-1.57256,7.30472,44.2538,7.47207,2.47897,1.78284,-1,100.63
147115,235229073,158.519,23.7838,103.643,117.561,106.337,0.954079,1.34522,1,5.40868,1.08604,3.13429,4.27206,3.31712,1.07104,1.23724,-1,2.98957
147115,235458841,91.736,-5.20423,-18.6934,-89.6603,19.4043,-2.23519,-1.84232,-1,14.5631,2.97494,-1.72349,-14.1514,3.43813,-2.12248,-0.525086,1,10.0402
147115,235941761,108.973,-27.9507,30.7111,-100.751,41.5261,-1.61947,2.30917,1,4.39506,2.02583,-1.0169,-3.76543,2.26674,-1.28096,-0.465221,1,19.3612
147115,235256394,8.2596,-1.39075,-1.6763,-7.96724,2.17811,-2.00821,-2.26336,-1,69.6431,-9.28155,9.31647,68.3902,13.1508,2.35101,2.35432,-1,47.388
147115,235731098,13.0065,-4.38457,-0.548888,12.2328,4.4188,1.74254,-3.01705,-1,18.9385,-5.03751,-1.59859,-18.1861,5.28507,-1.94939,-2.83431,1,29.8605
147115,235263771,40.8759,30.1884,-9.96059,-25.696,31.7892,-0.739156,-0.318701,-1,13.6555,2.1519,1.24644,13.4272,2.48683,2.38789,0.525006,-1,41.247
147115,236074755,11.1553,-10.7014,1.54971,-2.74205,10.813,-0.250946,2.99778,-1,61.2548,10.8394,-3.40881,60.1917,11.3627,2.36913,-0.304692,1,44.0373
147115,235260012,42.3646,27.7532,-12.8034,29.3358,30.5641,0.852669,-0.432236,-1,12.8389,0.149144,3.64247,12.3105,3.64552,1.93134,1.52987,1,21.2261
147115,235592156,19.3965,3.57158,2.0246,18.9571,4.10551,2.23452,0.515698,-1,79.0762,-2.1708,-15.1659,77.5779,15.3204,2.32485,-1.71297,-1,14.2557
147115,236250845,12.2475,1.80243,-11.4667,-3.90719,11.6075,-0.330555,-1.41488,1,14.3082,-1.10959,13.0046,5.86307,13.0518,0.435333,1.65591,1,26.4298
147115,236532717,45.277,-12.8636,5.11146,-43.1092,13.8419,-1.85402,2.76336,1,39.8697,4.31481,-13.1199,37.4011,13.8112,1.72184,-1.25306,1,84.1436
147115,237191677,3.2298,-1.78249,1.58247,2.17948,2.38359,0.81951,2.41556,1,29.8957,10.8171,-9.34871,26.2554,14.2971,1.36799,-0.712712,1,12.1169
147115,236177694,3.80553,-0.867464,3.50022,1.21574,3.60611,0.331053,1.81373,-1,110.986,18.5235,10.4861,108.925,21.2856,2.33519,0.515119,1,23.2077
147115,236471982,12.1137,0.0232697,-2.87427,11.7677,2.87436,2.11727,-1.5627,1,17.7841,-11.4913,8.75407,10.3725,14.4459,0.667368,2.49058,1,15.4142
147115,236994934,64.173,-15.1398,38.9052,-48.7376,41.7472,-0.994965,1.94191,-1,55.6397,21.0999,-38.8713,-33.7578,44.2288,-0.703717,-1.07349,1,86.6838
147115,236383439,15.631,-3.33533,-2.46349,-15.071,4.14647,-2.00207,-2.50542,1,19.6909,2.55541,3.29338,19.2446,4.16851,2.23435,0.91091,-1,35.0559
147115,236701351,6.12578,3.37461,-0.140872,-5.11052,3.37755,-1.202,-0.0417204,-1,19.057,-2.99992,3.96114,18.3978,4.96892,2.01993,2.21898,1,21.0449
147115,236788743,9.58712,3.23681,-2.57424,-8.64923,4.13566,-1.48377,-0.671869,-1,58.4586,-7.73379,10.1494,-57.049,12.7601,-2.20301,2.22193,1,15.374
147115,237124855,28.7087,10.5765,-6.8233,25.8025,12.5865,1.46578,-0.572951,1,1.61634,-1.20666,-0.156301,-1.06401,1.21674,-0.789771,-3.01278,1,13.0807
147115,236245696,2.67621,-0.0953392,2.50189,0.945274,2.5037,0.369112,1.60888,1,19.8065,-5.75239,18.6743,-3.23693,19.5402,-0.164907,1.86961,1,4.19442
147115,237224825,31.0842,6.54769,11.513,-28.1213,13.2446,-1.49742,1.05369,-1,28.664,-4.53962,1.29675,-28.2725,4.7212,-2.48987,2.86335,-1,14.8817
147115,236437483,89.3779,13.241,-3.89547,-88.3058,13.8022,-2.55518,-0.286124,-1,12.7877,-2.31625,1.59898,-12.4742,2.81456,-2.19449,2.53739,1,12.514
147115,236205252,43.5859,38.4837,12.8261,-15.9444,40.5649,-0.383584,0.321708,1,53.1714,-31.8975,-1.32589,42.5205,31.9251,1.09774,-3.10005,-1,92.0873
147115,253555854,16.9905,-3.63016,15.7276,5.30509,16.1411,0.323023,1.79764,-1,2.48998,-2.31556,-0.550182,-0.731763,2.38003,-0.302811,-2.90832,1,9.63694
147115,253736622,47.3997,-1.85191,27.1036,-38.842,27.1668,-1.15516,1.63902,-1,10.1535,1.9878,-0.719868,-9.931,2.11414,-2.2513,-0.347451,1,15.4096
147115,254019190,10.0637,-1.38495,-6.56901,-7.49721,6.71342,-0.961568,-1.77858,-1,69.734,-0.415558,-12.0487,68.684,12.0558,2.44073,-1.60527,1,47.6864
147115,253467967,8.89877,0.157084,2.54572,-8.52542,2.55056,-1.92155,1.50917,-1,74.1128,-1.88366,15.2366,-72.5052,15.3526,-2.25654,1.6938,-1,2.40142
147115,254299376,28.7805,0.958098,-5.4026,-28.2527,5.48689,-2.34127,-1.39528,-1,25.5616,17.2502,18.8525,-0.640903,25.5536,-0.0250781,0.829752,1,40.0723
147115,253477633,3.12239,-2.78519,-0.230797,-1.39239,2.79474,-0.479616,-3.05892,1,41.347,-11.4905,9.27142,-38.6211,14.7645,-1.6894,2.46267,-1,9.53548
147115,254225777,86.9851,6.83102,-14.2938,-85.5303,15.8422,-2.38781,-1.12498,-1,5.62064,3.02461,3.3675,-3.33216,4.52641,-0.682038,0.838989,-1,21.5121
147115,254549689,88.2942,-11.7402,-12.3563,-86.6334,17.0444,-2.32855,-2.33063,1,14.708,-1.58224,-4.26744,13.9861,4.55132,1.84127,-1.92585,1,69.8425
147115,253785210,23.7371,-16.445,4.27874,16.5743,16.9925,0.863864,2.88705,1,3.17716,0.20849,2.26746,-2.21575,2.27702,-0.862217,1.47911,-1,14.5511
147115,253947323,3.35519,0.219706,-2.80931,-1.82122,2.81789,-0.608126,-1.49275,-1,25.2908,10.835,7.85406,21.4602,13.3822,1.25091,0.627227,1,16.9483
147115,254126491,7.0968,2.15295,-2.44759,-6.30386,3.25973,-1.41366,-0.849355,-1,63.7296,11.9644,-4.30183,62.4485,12.7143,2.29497,-0.345159,1,40.2407
147115,253639124,67.3236,-0.492898,-11.3822,66.3526,11.3929,2.46243,-1.61407,-1,16.9616,7.6631,1.41013,-15.0659,7.79176,-1.41353,0.181979,-1,65.7481
147115,253849188,2.47334,-2.21564,0.0503628,1.0981,2.21621,0.477169,3.11887,-1,21.1334,14.2171,-2.45516,-15.4423,14.4276,-0.930245,-0.171003,1,14.2022
147115,254733926,82.1365,-13.5023,17.5211,79.1019,22.1202,1.98639,2.22737,1,1.85731,1.56486,0.99924,0.0483719,1.85668,0.02605,0.568285,-1,17.4555
147115,254858118,102.247,-4.82353,-19.4379,100.266,20.0274,2.3137,-1.81403,-1,23.5174,-1.19745,6.13905,22.6703,6.25474,1.99937,1.76343,-1,22.1387
147115,255155094,32.1967,-7.60983,16.223,-26.7494,17.9192,-1.19075,2.0094,1,9.6395,2.744,-0.96049,-9.19064,2.90724,-1.86825,-0.336704,-1,14.2112
147115,255396230,110.963,-28.025,-24.67,-104.493,37.3365,-1.75279,-2.41978,-1,45.075,31.8063,25.14,-19.7003,40.5421,-0.468585,0.668865,1,94.3896
147115,254869079,14.3734,3.97764,-11.9926,-6.85218,12.635,-0.518737,-1.25054,1,2.17904,-0.118585,-2.17183,-0.131555,2.17506,-0.0604464,-1.62534,-1,3.11279
147115,255619336,15.996,-0.49163,3.49046,-15.6028,3.52491,-2.19326,1.71073,1,25.9503,-8.95328,0.5162,24.3514,8.96815,1.72436,3.084,1,39.7202
147115,255680674,10.8979,1.11107,1.91237,-10.6711,2.2117,-2.27749,1.04447,-1,44.5478,11.5237,3.13664,42.917,11.9429,1.9911,0.265753,1,43.0034
147115,254873795,28.9603,-9.06014,-10.5188,25.4158,13.8828,1.36527,-2.28183,1,11.1224,-0.174368,-2.52954,-10.8296,2.53554,-2.15845,-1.63962,1,33.7391
147115,254957203,6.67076,4.10692,-1.60994,-5.00403,4.4112,-0.973285,-0.373596,-1,42.526,-14.072,-1.28195,-40.1098,14.1303,-1.76612,-3.05074,-1,16.6553
147115,255003203,54.6121,0.883542,-8.99881,53.8584,9.04209,2.48459,-1.47293,-1,9.8363,-1.91599,2.87168,-9.2106,3.45218,-1.7079,2.15917,1,46.0605
147115,255474187,30.3304,17.5581,10.1506,-22.5525,20.2811,-0.958391,0.524172,-1,2.60874,2.16537,0.666073,-1.29346,2.2655,-0.543747,0.298417,1,3.21639
147115,255718091,20.4357,-13.2661,-8.05527,13.2944,15.5202,0.776247,-2.59589,1,15.0083,3.16275,0.792909,-14.6498,3.26063,-2.20781,0.24564,1,33.1604
147115,256091725,17.63,2.65763,-13.3544,-11.1988,13.6163,-0.750108,-1.37436,1,20.4494,3.29346,3.43681,19.8877,4.7601,2.137,0.806694,-1,35.2246
147115,256415870,19.4599,-1.66067,18.421,-6.04957,18.4957,-0.321512,1.6607,-1,12.0597,-0.999112,-3.08384,-11.6158,3.24165,-1.98836,-1.88411,1,20.9551
147115,256272887,8.66845,1.92734,0.564288,-8.43262,2.00825,-2.14188,0.28482,-1,2.36148,1.58764,0.486578,-1.67906,1.66053,-0.889243,0.29739,1,2.4401
147115,256823313,4.31104,-0.59027,2.69077,3.31607,2.75476,1.01838,1.78674,-1,82.1073,-14.2148,-6.25247,-80.6254,15.5291,-2.34939,-2.72721,1,35.4897
147115,256144642,5.40827,1.04744,-2.60504,-4.62234,2.80774,-1.27326,-1.1885,-1,50.0524,14.5278,3.91851,-47.7371,15.047,-1.87164,0.263455,-1,9.49007
147115,256747115,12.759,2.28563,-2.30552,12.3391,3.24646,2.04523,-0.78973,-1,78.7942,-11.3021,11.7346,77.0914,16.2923,2.25843,2.33742,-1,14.6277
147115,256701988,24.6173,-11.8681,4.93853,-20.9946,12.8546,-1.26647,2.74727,1,1.93672,1.4276,-1.20941,0.500181,1.87102,0.264244,-0.702844,-1,12.7353
147115,256952869,5.12319,3.53937,-0.229635,3.69691,3.54681,0.910984,-0.0647893,-1,69.3307,-15.4566,-6.37938,-67.284,16.7213,-2.10048,-2.75016,-1,36.2541
147115,257481005,18.8978,6.49674,-9.72342,14.8451,11.6941,1.05968,-0.981765,-1,5.29546,0.05933,-3.35411,-4.09736,3.35463,-1.0296,-1.55311,1,15.9937
147115,257677287,3.27601,-2.03933,-2.12952,1.42777,2.94851,0.467065,-2.33456,-1,176.761,2.50602,34.8901,173.265,34.98,2.30323,1.49909,1,28.674
147115,257400504,25.2809,-6.73813,-12.2134,-21.0845,13.9488,-1.20116,-2.07494,1,2.31503,-0.00746321,-1.47535,-1.784,1.47537,-1.02184,-1.57585,-1,2.38414
147115,257800145,17.7916,15.6714,0.314556,8.41724,15.6745,0.51406,0.0200693,-1,14.6875,-3.02422,-1.10769,14.33,3.2207,2.1983,-2.7905,-1,19.4132
147115,257101612,210.522,-27.1265,60.1724,-199.907,66.0043,-1.82748,1.99433,1,8.28061,0.383579,5.10716,-6.50679,5.12154,-1.06032,1.49583,1,17.0638
147115,257415540,22.8097,1.28434,6.11731,-21.9365,6.25069,-1.96831,1.36385,1,95.9133,22.6258,0.323569,93.2059,22.6282,2.12318,0.0142999,1,91.666
147115,203465206,,13.6602,13.0134,104.147,18.8666,2.40967,0.761155,1,12.3473,-2.36548,1.00266,12.0771,2.56921,2.25199,2.74068,-1,11.6911
147115,202909728,3.55789,1.25956,-2.62871,-2.04009,2.91489,-0.652573,-1.12396,1,39.6865,-4.11475,14.0255,-36.8968,14.6166,-1.65622,1.85617,1,14.6955
147115,202609723,2.5199,-0.433298,1.86797,1.63487,1.91757,0.773199,1.79873,-1,75.8232,3.65472,16.9557,-73.8126,17.3451,-2.15489,1.3585,-1,23.734
147115,203901110,19.6516,2.67387,3.26114,19.1938,4.21718,2.22042,0.884027,1,71.5779,5.62442,14.4118,69.886,15.4704,2.21312,1.19871,-1,2.53193
147115,204391542,9.06796,-3.10854,-1.52221,8.3814,3.46124,1.61768,-2.68623,1,14.072,4.56535,-2.64542,-13.0453,5.27643,-1.63692,-0.525177,-1,22.2309
147115,204519446,10.4109,-4.36757,-2.30218,-9.16574,4.93717,-1.37754,-2.6565,1,44.683,26.4031,13.5932,-33.3867,29.6968,-0.966563,0.475443,-1,24.73
147115,204540686,13.7152,-8.66288,9.64106,-4.48466,12.9613,-0.339447,2.3028,-1,15.0666,13.4568,-1.50585,-6.60665,13.5408,-0.470369,-0.111439,-1,24.8236
147115,203767863,141.278,18.2556,-15.1952,139.267,23.7521,2.46907,-0.694165,-1,7.64033,-3.50092,3.02098,6.0821,4.62415,1.08774,2.42965,1,26.1607
147115,204129695,45.8192,-18.7509,-31.064,27.9791,36.2846,0.709944,-2.11387,1,95.2073,25.6285,1.95065,91.6723,25.7027,1.98387,0.0759661,-1,68.3896
147115,204632967,29.3944,-26.121,10.4979,8.45675,28.1516,0.296057,2.75946,1,14.0833,2.39738,1.59311,13.786,2.87844,2.27028,0.586517,-1,26.2024
147115,203917840,6.59353,-4.92201,-3.05455,-3.1493,5.7928,-0.519916,-2.58617,1,8.09334,3.07518,3.72246,6.49529,4.8284,1.10573,0.880333,1,14.1652
147115,204166096,72.1932,-4.13309,-13.8524,70.7311,14.4559,2.29121,-1.86075,-1,32.0961,3.10526,-5.25915,-31.5096,6.10748,-2.34319,-1.03743,1,94.7186
147115,204424920,2.92363,-2.74975,0.747787,-0.65365,2.84962,-0.227416,2.87607,-1,117.202,-17.473,15.5908,114.839,23.4175,2.29343,2.41306,-1,26.7587
147115,204665880,35.8092,12.4505,-21.3625,-25.9023,24.7259,-0.91462,-1.04311,-1,2.87241,-0.482087,1.84858,-2.14502,1.91041,-0.965603,1.8259,-1,13.6228
147115,204726040,14.6381,0.318105,2.9003,14.3443,2.91769,2.2959,1.46155,1,184.539,13.7424,24.3043,182.415,27.9205,2.57587,1.05618,-1,4.43064
147115,204587553,72.3476,18.9049,5.41745,69.6234,19.6658,1.97674,0.279084,1,11.8768,-2.79839,-0.12064,11.5418,2.80099,2.12356,-3.09851,-1,14.7808
147115,204518490,67.8556,11.6369,7.87334,-66.385,14.0502,-2.257,0.594837,1,2.67973,-0.68782,2.28678,1.21593,2.38798,0.489413,1.86297,-1,22.4746
147115,204515659,13.6283,8.94494,-10.0871,-1.99219,13.4819,-0.147236,-0.845336,-1,6.4699,4.96151,2.98107,-2.89072,5.78821,-0.480689,0.541036,1,11.6709
147115,203773988,47.5723,-1.61153,-14.9956,45.1182,15.082,1.81577,-1.67785,1,10.4409,2.23446,-1.53811,-10.0824,2.71267,-2.02363,-0.602868,1,43.1772
147115,203961172,4.95013,-2.49113,2.63497,3.36972,3.62613,0.83048,2.32814,-1,51.0259,4.87756,14.0882,-48.7993,14.9087,-1.90148,1.2375,-1,28.0019
147115,204392276,23.6851,-3.17292,19.8068,-12.5939,20.0593,-0.592546,1.72964,1,19.1602,4.97636,-1.94842,-18.3998,5.34421,-1.94993,-0.373188,-1,23.5145
147115,204499844,72.2569,34.1027,-18.3018,-61.0172,38.7034,-1.23648,-0.492548,1,182.348,-33.1268,16.4508,-178.558,36.9867,-2.27806,2.68067,-1,86.1581
147115,208021738,7.26227,0.906427,6.9184,2.01362,6.97753,0.284723,1.44052,-1,77.0515,-12.4618,-3.04281,-75.9761,12.8279,-2.47899,-2.90211,-1,38.598
147115,207070571,13.551,3.10657,-1.75181,-13.0732,3.56646,-2.01025,-0.513456,1,14.722,-0.946286,14.0451,4.31015,14.0769,0.301592,1.63807,1,23.8071
147115,207534043,21.3139,1.6473,20.379,6.02183,20.4455,0.29043,1.49014,-1,36.7592,0.301764,-14.3824,33.8274,14.3855,1.59062,-1.54982,1,41.7703
147115,207343389,125.387,21.8418,0.552215,-123.469,21.8488,-2.43273,0.0252771,1,7.33461,-1.96265,1.23587,-6.95824,2.31935,-1.81847,2.57962,-1,14.3335
147115,208110149,83.2239,13.1669,9.04319,-81.6766,15.9733,-2.33442,0.60182,1,2.09205,-2.08157,0.0871496,0.190109,2.08339,0.0911234,3.09975,1,20.7969
147115,207091758,2.23519,0.774322,-0.858923,-1.91278,1.15643,-1.27728,-0.837151,1,243.487,20.2824,-39.441,-239.414,44.3506,-2.38769,-1.09582,-1,8.56858
147115,207960758,1.87003,-1.85888,-0.203868,-0.00623569,1.87002,-0.00333455,-3.03236,-1,46.638,9.73786,-9.99677,44.501,13.9557,1.8765,-0.798517,1,14.3914
147115,207310143,51.5085,13.0328,14.368,-47.7161,19.3983,-1.6322,0.83409,1,14.5895,-3.41275,2.11712,14.0259,4.0161,1.96364,2.58634,-1,53.5687
147115,208001951,15.3738,-2.58727,2.4797,-14.9503,3.5837,-2.13555,2.37742,-1,39.1581,10.9083,-5.32597,37.2291,12.1391,1.83939,-0.454203,-1,48.9903
147115,207568520,117.912,-27.9557,-3.01051,114.51,28.1174,2.11217,-3.03432,1,12.1784,-0.134805,-3.18066,11.755,3.18352,2.01729,-1.61315,-1,12.3751
147115,207937401,4.30526,-2.28441,0.585321,3.60197,2.3582,1.20988,2.89076,1,5.60948,1.55015,-0.98668,5.29998,1.83753,1.78121,-0.56683,1,4.28454
147115,208412386,28.161,23.5759,0.200222,-15.4007,23.5767,-0.613918,0.00849245,1,44.3218,-7.92175,-0.254246,43.6074,7.92583,2.4064,-3.10951,1,64.9082
147115,208350747,,16.243,8.61196,-97.4117,18.3848,-2.36936,0.48751,1,2.24348,-1.67945,-0.934005,-1.15772,1.92169,-0.570921,-2.63405,1,17.0263
147115,208246310,2.2519,2.16794,0.538139,0.28546,2.23373,0.12745,0.243308,-1,14.5567,1.2363,-2.6711,-14.256,2.94333,-2.28128,-1.13731,-1,8.43883
147115,209014590,2.93137,1.63987,1.964,-1.43055,2.55861,-0.533451,0.875094,1,28.5087,6.46786,-5.80002,27.1528,8.68755,1.8574,-0.731014,1,15.697
147115,208812879,5.04942,0.460512,4.58244,-2.07024,4.60552,-0.435606,1.47064,-1,24.429,-15.4099,-13.055,13.7434,20.1964,0.636606,-2.43874,1,20.9153
147115,209074568,4.19894,2.40283,0.656305,-3.38034,2.49085,-1.11279,0.266635,-1,12.1043,-2.43041,2.00364,11.6873,3.14984,2.02198,2.45215,1,13.7737
147115,208535025,63.7289,19.4677,10.5839,59.7526,22.1587,1.71786,0.497969,-1,7.38203,-1.37361,-2.39502,-6.84627,2.76096,-1.63965,-2.09152,-1,43.1653
147115,208614617,20.213,-2.49448,-3.79583,19.696,4.54211,2.17321,-2.15219,-1,66.279,7.97547,-9.35804,65.1285,12.2956,2.36906,-0.864992,1,9.088
147115,208609113,11.2024,-0.859688,-2.00089,10.9887,2.17775,2.3214,-1.9766,1,68.2438,11.4162,34.0698,58.0185,35.9316,1.25675,1.24747,1,20.2451
147115,208897785,18.8722,16.7458,-5.58751,6.6723,17.6534,0.369497,-0.32205,-1,7.77329,7.35492,-2.47002,0.477727,7.75859,0.0615351,-0.323998,1,3.61848
147115,208995105,3.08536,-2.43836,1.44208,-1.22241,2.83287,-0.419128,2.60751,1,139.338,-20.3883,-10.1865,137.461,22.7914,2.49691,-2.67824,1,33.5534
147115,195689670,11.0242,1.48238,-3.50936,10.3451,3.8096,1.72443,-1.17112,1,14.1381,-2.80916,-2.83157,13.5638,3.98863,1.93805,-2.35222,1,4.42049
147115,196412382,64.6228,11.128,-5.62942,63.4081,12.4709,2.32887,-0.468339,1,9.57656,3.26319,-0.0912634,-9.00299,3.26446,-1.73897,-0.0279603,1,48.0188
147115,195426199,25.1455,-7.27681,-0.594523,24.0622,7.30106,1.90803,-3.06007,-1,16.3104,-8.55125,13.6677,2.46918,16.1224,0.15256,2.12986,1,24.3564
147115,195828159,191.769,-22.8067,-52.8218,182.935,57.5351,1.87374,-1.97838,1,199.875,22.1919,26.4122,196.875,34.4976,2.44242,0.872011,-1,91.8234
147115,196500217,2.9861,-1.42336,1.79953,1.91116,2.2944,0.758204,2.24,-1,6.34455,3.8226,2.71795,-4.27245,4.69036,-0.816947,0.618085,1,7.43783
147115,195980594,3.25652,-1.8906,-1.29748,2.31238,2.293,0.887339,-2.54013,-1,95.6534,15.3025,-12.1914,-93.6311,19.5652,-2.2695,-0.672722,1,32.8975
147115,196491290,13.442,3.09404,-0.00398332,-13.0811,3.09404,-2.14854,-0.00128742,-1,45.0879,-3.66465,-21.0698,39.6932,21.3861,1.37733,-1.743,-1,47.6772
147115,196158355,3.05054,-2.16455,0.026522,2.14937,2.16472,0.876353,3.12934,-1,29.5627,-6.22267,19.7716,21.0788,20.7277,0.893302,1.87571,1,7.85905
147115,195427884,30.4005,0.521221,-15.7954,-25.9696,15.804,-1.27167,-1.53781,-1,9.91303,-2.23706,1.25795,-9.57503,2.56649,-2.02726,2.62934,1,12.1439
147115,195462388,31.9385,-14.6082,4.64122,28.0201,15.3278,1.36399,2.83397,1,14.6685,7.63432,1.6461,-12.4167,7.80977,-1.24361,0.212367,-1,42.902
147115,196399933,20.6463,-5.44001,-14.2354,-13.9294,15.2395,-0.819264,-1.93582,-1,9.67707,2.43428,6.34764,6.88676,6.7984,0.890534,1.2046,-1,28.2605
147115,197067087,86.207,-5.92111,-25.8546,82.0251,26.524,1.8473,-1.79593,-1,13.0758,1.17176,2.86908,12.7032,3.09914,2.11844,1.18306,1,18.2406
147115,197215768,37.921,-3.90355,13.7133,35.1384,14.258,1.63395,1.84812,-1,8.26615,-0.572867,2.11297,7.97097,2.18925,2.00374,1.83555,-1,2.07901
147115,197361312,5.48226,2.96761,0.69116,4.5575,3.04703,1.19239,0.228822,1,21.3908,18.0031,8.21823,8.11869,19.7902,0.399524,0.428237,1,6.50577
147115,196663130,21.1303,1.2012,10.8216,18.1091,10.8881,1.28201,1.46025,-1,39.9588,-3.45229,-9.58516,38.6382,10.1879,2.04313,-1.9165,-1,22.4727
147115,196837148,22.516,8.12321,10.0894,18.417,12.9531,1.1506,0.892941,-1,1.32668,-1.10368,-0.149079,-0.720934,1.1137,-0.608985,-3.00733,-1,10.3555
147115,197192733,74.8813,13.9991,4.81888,73.4031,14.8052,2.30415,0.331524,-1,11.4283,-1.3825,2.21885,11.1253,2.61431,2.1549,2.12801,-1,9.7774
147115,197685749,13.7688,-2.36294,-12.32,-5.67584,12.5445,-0.438287,-1.76029,1,37.8946,-4.50676,5.23623,37.2595,6.90861,2.38677,2.28146,-1,39.6763
147115,197792806,115.769,-22.0378,8.88192,-113.304,23.7603,-2.26603,2.75848,-1,5.10243,-2.532,-4.16471,1.50962,4.87399,0.304979,-2.11705,1,38.5471
